date,Kejadian,Penyebab,Keterangan,Lokasi,Posisi,hujan_0,hujan_300,hujan_600,hujan_900,hujan_1200,hujan_1500,hujan_2100,min_hujan,max_hujan,avg_hujan
2021-07-23,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0285714285714285
2021-07-24,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.9,0.3,1.7,1.0,0.0,1.7,0.5571428571428572
2021-07-25,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0285714285714285
2021-07-27,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-28,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-29,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-31,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.3,0.0714285714285714
2021-08-01,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.6,0.2285714285714286
2021-08-02,Tidak Banjir,,,Cilacap,,0.0,0.0,0.4,0.0,0.0,0.2,0.3,0.0,0.4,0.1285714285714286
2021-08-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0428571428571428
2021-08-04,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0142857142857142
2021-08-05,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.3,1.1,0.0,1.1,0.2285714285714286
2021-08-06,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.3,0.0571428571428571
2021-08-07,Tidak Banjir,,,Cilacap,,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0428571428571428
2021-08-08,Tidak Banjir,,,Cilacap,,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0571428571428571
2021-08-09,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428
2021-08-10,Tidak Banjir,,,Cilacap,,0.3,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.3,0.1142857142857143
2021-08-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0142857142857142
2021-08-12,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.3,0.0571428571428571
2021-08-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,Tidak Banjir,,,Cilacap,,0.2,0.0,0.0,0.0,3.5,0.2,0.0,0.0,3.5,0.5571428571428572
2021-08-16,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0142857142857142
2021-08-18,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0285714285714285
2021-08-19,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
2021-08-20,Tidak Banjir,,,Cilacap,,0.1,1.1,0.3,0.2,0.6,0.4,5.5,0.1,5.5,1.1714285714285713
2021-08-21,Tidak Banjir,,,Cilacap,,0.1,0.5,0.0,0.0,0.2,3.1,2.1,0.0,3.1,0.8571428571428571
2021-08-22,Tidak Banjir,,,Cilacap,,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0571428571428571
2021-08-23,Tidak Banjir,,,Cilacap,,0.0,0.0,0.2,0.1,0.2,0.2,0.0,0.0,0.2,0.0999999999999999
2021-08-24,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.4,2.0,0.0,0.0,2.0,0.3571428571428571
2021-08-25,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0571428571428571
2021-08-26,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-28,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
2021-08-29,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.1,4.7,0.2,0.0,4.7,0.7285714285714286
2021-08-30,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0285714285714285
2021-08-31,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,3.7,0.9,1.9,0.0,3.7,0.9285714285714286
2021-09-01,Tidak Banjir,,,Cilacap,,0.2,0.0,0.0,0.1,0.5,0.2,0.2,0.0,0.5,0.1714285714285714
2021-09-02,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.2,0.0714285714285714
2021-09-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.0,0.4,0.1285714285714286
2021-09-04,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
2021-09-05,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
2021-09-06,Tidak Banjir,,,Cilacap,,0.0,0.9,0.2,1.1,0.7,0.5,0.6,0.0,1.1,0.5714285714285714
2021-09-07,Tidak Banjir,,,Cilacap,,1.1,0.0,1.0,0.0,0.4,0.0,0.4,0.0,1.1,0.4142857142857142
2021-09-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.6,0.0999999999999999
2021-09-10,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0285714285714285
2021-09-12,Tidak Banjir,,,Cilacap,,0.0,0.2,0.4,0.4,1.0,4.0,0.1,0.0,4.0,0.8714285714285713
2021-09-13,Tidak Banjir,,,Cilacap,,0.8,0.3,0.2,0.2,4.3,4.1,0.5,0.2,4.3,1.4857142857142855
2021-09-14,Tidak Banjir,,,Cilacap,,0.1,0.2,2.0,0.9,0.5,0.0,0.0,0.0,2.0,0.5285714285714286
2021-09-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-16,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0571428571428571
2021-09-17,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-18,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0142857142857142
2021-09-19,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0142857142857142
2021-09-20,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.4,0.1142857142857143
2021-09-21,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-22,Tidak Banjir,,,Cilacap,,0.0,0.3,0.0,0.0,0.3,0.1,0.3,0.0,0.3,0.1428571428571428
2021-09-23,Banjir,1. Curah hujan tinggi. 2. Saluran pembuangan air  drainase  yang kurang lancar. 3. Kondisi geografis ketinggingan jalan di beberapa tempat lebih rendah dari permukaan sungai.,Tempat Kejadian : 1. Ruas jalan Perintis Desa Sidareja  Jalan Kabupaten / Sebelah Kantor Polsek Sidareja . 2. Ruas jalan Kauman Selatan Desa Gunungreja  Sebelah barat alun - alun Sidareja dan belakang Pasar Karna Manunggal Sidareja  Akibat Kejadian : Terjadi genangan air di beberapa ruas jalan di Kecamatan Sidareja dengan ketinggian genanganan air 10 s.d 15 cm. Kondisi Terkini : 1. Ketinggian permukaan air di Sungai Cieubereum relatif masih aman. 2. Perkembangan lebih lanjut menyusul dan segera dilaporkan ke Pusdalops BPBD Kab. Cilacap terkait drainage menjadi kewenangan Disperkimta.dan blm.ada respon.,Cilacap,"-7.484019, 108.791873",0.0,0.0,0.4,0.1,0.0,1.0,0.2,0.0,1.0,0.2428571428571428
2021-09-24,Tidak Banjir,,,Cilacap,,0.1,0.1,0.0,0.0,0.2,3.3,0.0,0.0,3.3,0.5285714285714286
2021-09-25,Tidak Banjir,,,Cilacap,,0.1,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0999999999999999
2021-09-26,Tidak Banjir,,,Cilacap,,0.4,2.3,0.0,0.2,0.2,5.2,0.2,0.0,5.2,1.2142857142857142
2021-09-27,Tidak Banjir,,,Cilacap,,0.0,0.0,0.7,0.3,0.1,0.3,0.0,0.0,0.7,0.2
2021-09-28,Tidak Banjir,,,Cilacap,,0.2,0.1,0.4,0.2,0.4,0.0,0.1,0.0,0.4,0.2
2021-09-29,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.6,0.1142857142857143
2021-09-30,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0571428571428571
2021-10-01,Tidak Banjir,,,Cilacap,,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0857142857142857
2021-10-02,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.0,0.8,0.1571428571428571
2021-10-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0285714285714285
2021-10-04,Tidak Banjir,,,Cilacap,,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.7,0.1142857142857142
2021-10-05,Tidak Banjir,,,Cilacap,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0714285714285714
2021-10-06,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.3,0.0714285714285714
2021-10-07,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.4,0.0714285714285714
2021-10-10,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0142857142857142
2021-10-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
2021-10-12,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.3,0.0571428571428571
2021-10-13,Tidak Banjir,,,Cilacap,,0.0,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.3,0.0857142857142857
2021-10-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0285714285714285
2021-10-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,2.8,0.3999999999999999
2021-10-16,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.3,0.0714285714285714
2021-10-17,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,1.1,0.2,0.4,0.0,1.1,0.2428571428571428
2021-10-18,Tidak Banjir,,,Cilacap,,0.1,0.4,0.0,0.0,0.8,2.0,0.5,0.0,2.0,0.5428571428571428
2021-10-19,Tidak Banjir,,,Cilacap,,0.7,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.1571428571428571
2021-10-20,Tidak Banjir,,,Cilacap,,0.7,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.1999999999999999
2021-10-21,Tidak Banjir,,,Cilacap,,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0571428571428571
2021-10-22,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,1.2,5.8,0.0,0.0,5.8,1.0
2021-10-23,Tidak Banjir,,,Cilacap,,0.2,0.0,0.0,0.2,0.0,2.4,0.0,0.0,2.4,0.3999999999999999
2021-10-24,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.3,0.0571428571428571
2021-10-25,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.3,0.0714285714285714
2021-10-26,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.3,0.5,0.2,0.2,0.0,0.5,0.1714285714285714
2021-10-27,Tidak Banjir,,,Cilacap,,0.0,0.0,0.2,0.0,4.0,0.0,0.2,0.0,4.0,0.6285714285714287
2021-10-28,Tidak Banjir,,,Cilacap,,0.0,0.3,0.3,0.7,0.3,2.4,0.0,0.0,2.4,0.5714285714285714
2021-10-29,Banjir,Hujan dengan intensitas tinggi mulai pukul 15.00 wib s/d 19.00 wib.,"I. Waktu kejadian : ~• Hari/tgl : Rabu, 27 Oktober 2021. ~• Waktu : Pkl. 17.45 wib. II. Lokasi Kejadian : 1. Tanah longsor. Dusun Ciherang, Rt 07 Rw 12 Desa Limbangan Kec.Wanareja. 2. Banjir. ~• Dusun Karangnangka, Dusun Karanggendot, Dusun Kroya Desa Limbangan Kec. Wanareja. ~• Dusun Cibungur, Rt 01,03,04 /Rw 16 Desa Wanareja Kec. Wanareja. ~• Dusun Nyakra, Rt 01,02,06 Rw 07 Desa Salebu Kecamatan Majenang. III. Penyebab Kejadian : Hujan dengan intensitas tinggi mulai pukul 15.00 wib s/d 19.00 wib. IV. Kronologis Kejadian : ~• Pada hari rabu sore terjadi hujan dengan intensitas tinggi disertai petir di wilayah kerja UPT BPBD Majenang dari pukul 15.00 wib s/d 19.00 wib, menyebabkan sungai cigeugeumeh  Desa Limbangan dan sungai cilaca Desa Wanareja Kecamatan Wanareja meluap /limpas karena sungai tidak dapat menampung debit air dan masuk ke pemukiman penduduk dan area persawahan. ~• Hujan dengan intensitas yang tinggi juga mengakibatkan longsor di beberapa titik / lokasi. V. Akibat kejadian : ~• Tebing dengan tinggi +/- 15 meter longsor dan mengancam 5 rmh di Rt 07 Rw 12 Dusun Ciherang Desa Limbangan Kecamatan Wanareja An : 1. Abdulah, 31 th, 4 jiwa. 2. Warkim, 55 th, 6 jiwa. 3. Haryati, 41 th, 4 jiwa. 4. Tartam, 50 th, 3 jiwa. ~• Sungai Cigeugeumeh meluap/limpas masuk ke pemukiman warga yang berada di 3 dusun yaitu : ~• Dusun Karanggendot, Dusun Karangnangka dan Dusun Kroya Desa Limbangan Kecamatan Wanareja, mengakibatkan air masuk ke rmh warga dengan tinggi +/- 15 cm s/d 100 cm, di 200 rmh warga. • 60 rmh di Dusun Nyakra Desa Salebu Kecamtan Majenang dan area persawahan. ~• Sungai Cilaca meluap/limpas masuk ke pemukiman warga di Dusun Cibungur Desa Wanareja Kecamatan Wanareja di Rt 01, 03, 04 Rw 16 masuk ke rmh warga +/- 100 rmh dengan tinggi 20 cm s/d 100 cm dan area persawahan +/- 25 ha. VI. Korban : ~• Tidak ada/Nihil. VII. Kerusakan : ~• Masih dalam pendataan. VIII. Kerugian : ~• Masih dalam pengitungan. IX. Tindakan/upaya : ~• Cek lokasi bersama unsur Forkompimcam Wanareja dan perangkat desa untuk pendataan. ~• Menghimbau warga untuk lebih hati2/ waspada apabila masih terjadi hujan dengan intensitas tinggi yang dimungkinkan debit air sungai naik dan segera mengungsi ke tempat yang lebih aman. X. Kondisi Mutakhir : ~• Ketinggian air didalam rumah berangsur surut. ~• Kerjabakti warga di rmh masing2 untuk membersihan sisa2 lumpur yang masuk dlm rumah. ~• Kondisi saat ini hujan sudah reda, debit air sungai sudah mulai surut. XI. Kebutuhan mendesak : ~• Alkon dan alat kebersihan untuk membersihkan sisa2 lumpur di rmh warga. ~• Logistik permakanan untuk kerjabakti warga masyarakat. XII. Petugas Cek Lokasi : 1. Edi Sapto Priyono. 2. Basuki Rahmat. 3. Heri Novianto. 4. Arif Abdurrahman. 5. Wendi Seno Pambudi. 6. Lukman Hidayat. 7. Teguh Budi Wibowo.",Cilacap,"-7.305866, 108.719769",0.6,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.6,0.1714285714285714
2021-10-30,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,4.7,0.0,1.0,0.0,4.7,0.8285714285714285
2021-10-31,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.1,5.4,1.5,0.0,5.4,1.0142857142857145
2021-11-01,Tidak Banjir,,,Cilacap,,0.0,0.7,0.0,0.1,0.2,2.9,0.7,0.0,2.9,0.6571428571428571
2021-11-02,Tidak Banjir,,,Cilacap,,0.2,0.3,0.0,0.4,0.9,1.7,1.3,0.0,1.7,0.6857142857142857
2021-11-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,4.7,0.0,0.0,4.7,0.6857142857142857
2021-11-04,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.2,1.1,0.0,0.0,0.0,1.1,0.1857142857142857
2021-11-05,Tidak Banjir,,,Cilacap,,0.0,0.0,0.1,0.0,0.0,1.0,1.2,0.0,1.2,0.3285714285714285
2021-11-06,Tidak Banjir,,,Cilacap,,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.1142857142857143
2021-11-07,Tidak Banjir,,,Cilacap,,0.1,0.2,0.0,0.1,2.5,4.5,0.9,0.0,4.5,1.1857142857142855
2021-11-08,Tidak Banjir,,,Cilacap,,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0714285714285714
2021-11-09,Tidak Banjir,,,Cilacap,,0.6,0.3,0.0,0.0,0.0,1.3,0.5,0.0,1.3,0.3857142857142857
2021-11-10,Tidak Banjir,,,Cilacap,,0.0,0.3,0.6,2.2,1.2,5.3,0.3,0.0,5.3,1.4142857142857144
2021-11-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-12,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13,Tidak Banjir,,,Cilacap,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0285714285714285
2021-11-14,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.6,0.1142857142857143
2021-11-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.5,2.4,5.8,0.8,0.0,5.8,1.3571428571428572
2021-11-16,Banjir,1. Curah hujan tinggi. 2. Drainase sepanjang Jalan Ahmad Yani  Jalan Kabupaten  di wilayah RW. 01-04 tidak berfungsi optimal.,"I. KEJADIAN BENCANA : Jenis Bencana : Banjir II. WAKTU KEJADIAN : 1. Hari : Selasa 2. Tanggal : 16 November 2021 3. Pukul : 15.15 WIB III. TEMPAT KEJADIAN : Dusun : Cigintung dan Karangjambu Desa : Caruy Kecamatan : Cipari Kabupaten : Cilacap Koordinat : -7.375315,108.802755 IV. PENYEBAB KEJADIAN : 1. Curah hujan tinggi. 2. Drainase sepanjang Jalan Ahmad Yani  Jalan Kabupaten  di wilayah RW. 01-04 tidak berfungsi optimal. V. AKIBAT KEJADIAN : A. Terjadi Banjir di 2 Dusun di wilayah Desa Caruy Kecamatan Cipari yang menggenangi pemukiman penduduk dan jalan - jalan dengan ketinggian genangan air sbb : 1. Di Jalan : 40-60 cm. 2. Di Pekarangan : 50-80 cm. 3. Di Dalam rumah : 5-10 cm. B. Luas wilayah yang terdampak : 1. Dusun Cigintung : RW 01 RT 01 & 03 RW 02 RT 01 s.d 05 2. Dusun Karangjambu : RW 03 RT 01,02,03,05,06 RW 04 RT 01,03,05 C. Jumlah penduduk yang terdampak Bencana : 514 KK 1.542 Jiwa. VI. KRONOLOGI/KONDISI UMUM : Pada hari Selasa, 16 November 2021 terjadi hujan dengan intensitas sedang s/d deras di wilayah Caruy yang mengakibatkan banjir karena debit air di sungai Cikawung tinggi sehingga aliran sungai dari sungai Cihaur terhambat. VII. KORBAN JIWA : Nihil dan tidak ada yang mengungsi. VIII. KERUSAKAN / KERUGIAN : Dalam pendataan. IX. KERUSAKAN LAIN. - Keterangan Lainnya: 1. Kondisi cuaca saat ini hujan dengan intensitas rendah. 2. Secara umum genangan air mulai berangsur surut. X KEBUTUHAN MENDESAK : - XI KENDALA : - XII. TINDAKAN YANG TELAH DILAKUKAN : 1. Cek lokasi dan assesment bersama Pemdes Caruy. 2. Menghimbau kepada masyarakat sekitar melalui ketua lingkungan  Kepala Dusun  agar meningkatkan kewaspadaan. XII. PENUTUP : Demikian Untuk Menjadikan Periksa. Cilacap, 16 November 2021",Cilacap,"-7.367374, 108.803998",0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0857142857142857
2021-11-17,Banjir,Curah hujan tinggi dan luapan air dari sungai solokan 1 PTPN Bantar Kawung,Terjadi banjir di 4 desa di wilayah kecamatan Majenang akibat dari luapan air dari sungai Solokan 1 PTPN Kebun Kawung,Cilacap,"-7.354117, 108.753066",0.0,0.0,0.0,0.1,0.0,0.2,1.0,0.0,1.0,0.1857142857142857
2021-11-18,Tidak Banjir,,,Cilacap,,0.0,0.0,0.2,0.0,0.2,1.0,0.7,0.0,1.0,0.2999999999999999
2021-11-19,Tidak Banjir,,,Cilacap,,0.4,0.2,0.2,0.0,4.0,4.0,0.9,0.0,4.0,1.385714285714286
2021-11-20,Tidak Banjir,,,Cilacap,,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0857142857142857
2021-11-21,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,6.9,0.9857142857142858
2021-11-22,Tidak Banjir,,,Cilacap,,2.0,0.0,0.0,0.2,0.0,3.1,0.0,0.0,3.1,0.7571428571428572
2021-11-23,Tidak Banjir,,,Cilacap,,0.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,1.2,0.1857142857142857
2021-11-24,Tidak Banjir,,,Cilacap,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0857142857142857
2021-11-25,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-26,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.3,0.0714285714285714
2021-11-27,Tidak Banjir,,,Cilacap,,0.2,1.1,1.3,0.9,0.8,0.5,0.0,0.0,1.3,0.6857142857142857
2021-11-28,Tidak Banjir,,,Cilacap,,0.0,0.9,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.1571428571428571
2021-11-29,Tidak Banjir,,,Cilacap,,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0285714285714285
2021-11-30,Tidak Banjir,,,Cilacap,,0.7,2.7,0.8,0.0,0.2,0.0,0.2,0.0,2.7,0.6571428571428573
2021-12-01,Tidak Banjir,,,Cilacap,,2.2,1.4,0.0,0.0,0.0,7.6,0.0,0.0,7.6,1.6
2021-12-02,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-03,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.1,5.5,0.0,0.0,5.5,0.7999999999999999
2021-12-04,Tidak Banjir,,,Cilacap,,0.3,0.6,0.9,2.5,0.9,1.6,0.4,0.3,2.5,1.0285714285714287
2021-12-05,Tidak Banjir,,,Cilacap,,0.2,0.4,1.0,1.0,0.0,0.1,0.6,0.0,1.0,0.4714285714285715
2021-12-06,Tidak Banjir,,,Cilacap,,1.7,0.0,0.0,0.6,0.1,4.6,0.4,0.0,4.6,1.0571428571428572
2021-12-07,Tidak Banjir,,,Cilacap,,0.2,0.4,0.3,0.0,0.3,0.2,0.0,0.0,0.4,0.2
2021-12-08,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0857142857142857
2021-12-09,Tidak Banjir,,,Cilacap,,0.0,0.8,0.0,0.0,0.2,4.9,0.5,0.0,4.9,0.9142857142857144
2021-12-10,Tidak Banjir,,,Cilacap,,0.1,0.0,0.0,0.0,0.1,1.7,0.7,0.0,1.7,0.3714285714285714
2021-12-11,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.3,0.0571428571428571
2021-12-12,Tidak Banjir,,,Cilacap,,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.9,0.1428571428571428
2021-12-13,Tidak Banjir,,,Cilacap,,0.2,0.1,0.9,0.2,0.2,0.0,0.0,0.0,0.9,0.2285714285714286
2021-12-14,Tidak Banjir,,,Cilacap,,0.2,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.6,0.1714285714285714
2021-12-15,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.2,0.0571428571428571
2021-12-16,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.8,0.1428571428571428
2021-12-17,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0285714285714285
2021-12-18,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-19,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0285714285714285
2021-12-20,Tidak Banjir,,,Cilacap,,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.1428571428571428
2021-12-21,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.3,0.6,0.3,0.9,0.0,0.9,0.3
2021-12-22,Tidak Banjir,,,Cilacap,,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.3,0.0714285714285714
